autonomy_code,autonomy_name,province_code,province_name,municipality_code,municipality_name
8,Castilla-La Mancha,19,Guadalajara,19059,Campillo de Dueñas
8,Castilla-La Mancha,19,Guadalajara,19134,Herrería
8,Castilla-La Mancha,19,Guadalajara,19150,Hueva
8,Castilla-La Mancha,19,Guadalajara,19203,El Ordial
8,Castilla-La Mancha,19,Guadalajara,19241,Romanillos de Atienza
8,Castilla-La Mancha,19,Guadalajara,19278,Torrecuadradilla
8,Castilla-La Mancha,19,Guadalajara,19305,Valdepeñas de la Sierra
8,Castilla-La Mancha,19,Guadalajara,19314,Viana de Jadraque
16,País Vasco,20,Gipuzkoa,20011,Antzuola
16,País Vasco,20,Gipuzkoa,20032,Elgoibar
16,País Vasco,20,Gipuzkoa,20073,Usurbil
16,País Vasco,20,Gipuzkoa,20903,Astigarraga
1,Andalucía,21,Huelva,21005,Almonte
1,Andalucía,21,Huelva,21057,Paymogo
1,Andalucía,21,Huelva,21071,Valdelarco
2,Aragón,22,Huesca,22046,Ballobar
2,Aragón,22,Huesca,22088,Castillazuelo
2,Aragón,22,Huesca,22094,Chalamera
2,Aragón,22,Huesca,22106,Fago
2,Aragón,22,Huesca,22107,Fanlo
2,Aragón,22,Huesca,22112,Fraga
2,Aragón,22,Huesca,22135,Laluenga
2,Aragón,22,Huesca,22155,Monesma y Cajigar
2,Aragón,22,Huesca,22218,Senés de Alcubierre
2,Aragón,22,Huesca,22222,Siétamo
2,Aragón,22,Huesca,22227,Tella-Sin
2,Aragón,22,Huesca,22234,Torrente de Cinca
2,Aragón,22,Huesca,22249,Villanova
1,Andalucía,23,Jaén,23015,Bélmez de la Moraleda
1,Andalucía,23,Jaén,23024,La Carolina
1,Andalucía,23,Jaén,23064,Noalejo
7,Castilla y León,24,León,24082,Hospital de Órbigo
7,Castilla y León,24,León,24094,Mansilla de las Mulas
7,Castilla y León,24,León,24097,Matadeón de los Oteros
7,Castilla y León,24,León,24117,Pozuelo del Páramo
7,Castilla y León,24,León,24145,San Emiliano
7,Castilla y León,24,León,24166,Soto de la Vega
9,Cataluña,25,Lleida,25017,Alins
9,Cataluña,25,Lleida,25051,Bellver de Cerdanya
9,Cataluña,25,Lleida,25130,Maldà
9,Cataluña,25,Lleida,25161,Conca de Dalt
9,Cataluña,25,Lleida,25169,La Pobla de Cérvoles
9,Cataluña,25,Lleida,25233,Torre-serona
9,Cataluña,25,Lleida,25239,Les Valls de Valira
9,Cataluña,25,Lleida,25254,Vilanova de la Barca
17,La Rioja,26,La Rioja,26019,Arrúbal
17,La Rioja,26,La Rioja,26139,San Torcuato
12,Galicia,27,Lugo,27038,Ourol
12,Galicia,27,Lugo,27046,Pol
12,Galicia,27,Lugo,27060,Taboada
12,Galicia,27,Lugo,27066,Viveiro
13,Comunidad de Madrid,28,Madrid,28034,Canencia
13,Comunidad de Madrid,28,Madrid,28045,Colmenar Viejo
13,Comunidad de Madrid,28,Madrid,28104,Paracuellos de Jarama
13,Comunidad de Madrid,28,Madrid,28131,San Lorenzo de El Escorial
13,Comunidad de Madrid,28,Madrid,28177,Villanueva del Pardillo
1,Andalucía,29,Málaga,29020,Arriate
1,Andalucía,29,Málaga,29023,Benahavís
1,Andalucía,29,Málaga,29043,Colmenar
1,Andalucía,29,Málaga,29051,Estepona
14,Región de Murcia,30,Murcia,30011,Blanca
15,Comunidad Foral de Navarra,31,Navarra,31003,Abaurregaina
15,Comunidad Foral de Navarra,31,Navarra,31062,Cabanillas
15,Comunidad Foral de Navarra,31,Navarra,31081,Donamaria
15,Comunidad Foral de Navarra,31,Navarra,31083,Echarri
15,Comunidad Foral de Navarra,31,Navarra,31095,Esparza de Salazar
15,Comunidad Foral de Navarra,31,Navarra,31108,Fustiñana
15,Comunidad Foral de Navarra,31,Navarra,31110,Gallipienzo
15,Comunidad Foral de Navarra,31,Navarra,31123,Uharte Arakil
15,Comunidad Foral de Navarra,31,Navarra,31149,Leitza
15,Comunidad Foral de Navarra,31,Navarra,31183,Obanos
15,Comunidad Foral de Navarra,31,Navarra,31204,Piedramillera
15,Comunidad Foral de Navarra,31,Navarra,31242,Urraul Bajo
15,Comunidad Foral de Navarra,31,Navarra,31905,Beriáin
12,Galicia,32,Ourense,32055,Paderne de Allariz
12,Galicia,32,Ourense,32064,Pontedeva
12,Galicia,32,Ourense,32074,San Amaro
3,Principado de Asturias,33,Asturias,33018,Coaña
3,Principado de Asturias,33,Asturias,33024,Gijón
3,Principado de Asturias,33,Asturias,33046,Peñamellera Alta
3,Principado de Asturias,33,Asturias,33061,San Martín de Oscos
7,Castilla y León,34,Palencia,34035,Boadilla de Rioseco
7,Castilla y León,34,Palencia,34037,Buenavista de Valdavia
7,Castilla y León,34,Palencia,34048,Castil de Vela
7,Castilla y León,34,Palencia,34050,Castrillo de Don Juan
7,Castilla y León,34,Palencia,34063,Cordovilla la Real
7,Castilla y León,34,Palencia,34101,Marcilla de Campos
7,Castilla y León,34,Palencia,34106,Meneses de Campos
7,Castilla y León,34,Palencia,34901,Osorno la Mayor
12,Galicia,36,Pontevedra,36016,Dozón
12,Galicia,36,Pontevedra,36029,Moaña
12,Galicia,36,Pontevedra,36035,Nigrán
12,Galicia,36,Pontevedra,36041,Poio
12,Galicia,36,Pontevedra,36050,Salvaterra de Miño
12,Galicia,36,Pontevedra,36061,Vilanova de Arousa
7,Castilla y León,37,Salamanca,37002,Agallas
7,Castilla y León,37,Salamanca,37020,Aldearrubia
7,Castilla y León,37,Salamanca,37024,Aldeavieja de Tormes
7,Castilla y León,37,Salamanca,37028,Almendra
7,Castilla y León,37,Salamanca,37091,Casillas de Flores
7,Castilla y León,37,Salamanca,37145,Gallegos de Argañán
7,Castilla y León,37,Salamanca,37186,La Mata de Ledesma
7,Castilla y León,37,Salamanca,37205,Morille
7,Castilla y León,37,Salamanca,37211,Narros de Matalayegua
7,Castilla y León,37,Salamanca,37230,Parada de Arriba
7,Castilla y León,37,Salamanca,37279,Sancti-Spíritus
7,Castilla y León,37,Salamanca,37343,Vallejera de Riofrío
7,Castilla y León,37,Salamanca,37350,Vilvestre
5,Canarias,38,Santa Cruz de Tenerife,38008,Breña Alta
5,Canarias,38,Santa Cruz de Tenerife,38017,Granadilla de Abona
5,Canarias,38,Santa Cruz de Tenerife,38024,Los Llanos de Aridane
6,Cantabria,39,Cantabria,39001,Alfoz de Lloredo
6,Cantabria,39,Cantabria,39003,Anievas
6,Cantabria,39,Cantabria,39010,Bárcena de Pie de Concha
6,Cantabria,39,Cantabria,39013,Cabezón de Liébana
6,Cantabria,39,Cantabria,39035,Laredo
6,Cantabria,39,Cantabria,39036,Liendo
6,Cantabria,39,Cantabria,39040,Marina de Cudeyo
6,Cantabria,39,Cantabria,39042,Medio Cudeyo
6,Cantabria,39,Cantabria,39056,Puente Viesgo
6,Cantabria,39,Cantabria,39072,San Roque de Riomiera
6,Cantabria,39,Cantabria,39091,Valdáliga
7,Castilla y León,40,Segovia,40045,Casla
7,Castilla y León,40,Segovia,40081,Frumales
7,Castilla y León,40,Segovia,40097,Grajera
7,Castilla y León,40,Segovia,40104,Ituero y Lama
9,Cataluña,8,Barcelona,8150,Orís
9,Cataluña,8,Barcelona,8183,Roda de Ter
9,Cataluña,8,Barcelona,8224,Sant Martí de Centelles
9,Cataluña,8,Barcelona,8303,Vilanova de Sau
7,Castilla y León,9,Burgos,9009,Albillos
7,Castilla y León,9,Burgos,9013,Altable
7,Castilla y León,9,Burgos,9035,Baños de Valdearados
7,Castilla y León,9,Burgos,9058,Buniel
7,Castilla y León,9,Burgos,9062,Cabezón de la Sierra
7,Castilla y León,9,Burgos,9170,Hoyales de Roa
7,Castilla y León,9,Burgos,9180,Iglesias
7,Castilla y León,9,Burgos,9208,Mecerreyes
7,Castilla y León,9,Burgos,9226,Monterrubio de la Demanda
7,Castilla y León,9,Burgos,9228,Moradillo de Roa
7,Castilla y León,9,Burgos,9236,Olmillos de Muñó
7,Castilla y León,9,Burgos,9295,Quintanilla del Coco
7,Castilla y León,9,Burgos,9317,Rezmondo
7,Castilla y León,9,Burgos,9325,Royuela de Río Franco
7,Castilla y León,9,Burgos,9328,Rucandio
7,Castilla y León,9,Burgos,9360,San Vicente del Valle
7,Castilla y León,9,Burgos,9381,Tinieblas de la Sierra
7,Castilla y León,9,Burgos,9387,Torregalindo
7,Castilla y León,9,Burgos,9389,Torrepadre
7,Castilla y León,9,Burgos,9411,Valle de Oca
7,Castilla y León,9,Burgos,9448,Villangómez
7,Castilla y León,9,Burgos,9906,Merindad de Río Ubierna
11,Extremadura,10,Cáceres,10017,Alía
11,Extremadura,10,Cáceres,10078,La Garganta
11,Extremadura,10,Cáceres,10162,Salorino
10,Comunitat Valenciana,12,Castelló,12009,Almassora
10,Comunitat Valenciana,12,Castelló,12036,Canet lo Roig
10,Comunitat Valenciana,12,Castelló,12043,Caudiel
10,Comunitat Valenciana,12,Castelló,12108,Sueras
10,Comunitat Valenciana,12,Castelló,12115,El Toro
8,Castilla-La Mancha,13,Ciudad Real,13018,Arenas de San Juan
1,Andalucía,14,Córdoba,14073,Villaviciosa de Córdoba
12,Galicia,15,A Coruña,15066,O Pino
12,Galicia,15,A Coruña,15068,Ponteceso
8,Castilla-La Mancha,16,Cuenca,16011,Alcohujate
8,Castilla-La Mancha,16,Cuenca,16029,Barchín del Hoyo
8,Castilla-La Mancha,16,Cuenca,16032,Belinchón
8,Castilla-La Mancha,16,Cuenca,16041,Buendía
8,Castilla-La Mancha,16,Cuenca,16042,Campillo de Altobuey
8,Castilla-La Mancha,16,Cuenca,16052,Cañete
8,Castilla-La Mancha,16,Cuenca,16161,Piqueras del Castillo
8,Castilla-La Mancha,16,Cuenca,16173,El Valle de Altomira
8,Castilla-La Mancha,16,Cuenca,16177,Reíllo
8,Castilla-La Mancha,16,Cuenca,16194,Santa Cruz de Moya
8,Castilla-La Mancha,16,Cuenca,16239,Vega del Codorno
8,Castilla-La Mancha,16,Cuenca,16249,Villamayor de Santiago
9,Cataluña,17,Girona,17073,Fornells de la Selva
9,Cataluña,17,Girona,17128,Pau
9,Cataluña,17,Girona,17140,El Port de la Selva
9,Cataluña,17,Girona,17145,Ribes de Freser
9,Cataluña,17,Girona,17147,Ripoll
9,Cataluña,17,Girona,17150,Riudellots de la Selva
9,Cataluña,17,Girona,17153,Rupià
9,Cataluña,17,Girona,17161,Sant Feliu de Pallerols
9,Cataluña,17,Girona,17173,Sant Martí Vell
9,Cataluña,17,Girona,17208,La Vall de Bianya
1,Andalucía,18,Granada,18012,Algarinejo
1,Andalucía,18,Granada,18145,Ogíjares
1,Andalucía,18,Granada,18176,Soportújar
1,Andalucía,18,Granada,18904,Alpujarra de la Sierra
1,Andalucía,18,Granada,18908,Villamena
1,Andalucía,18,Granada,18912,Cuevas del Campo
8,Castilla-La Mancha,19,Guadalajara,19009,Alcocer
8,Castilla-La Mancha,19,Guadalajara,19017,Algora
8,Castilla-La Mancha,19,Guadalajara,19036,Aranzueque
8,Castilla-La Mancha,19,Guadalajara,19046,Azuqueca de Henares
8,Castilla-La Mancha,19,Guadalajara,19089,Ciruelos del Pinar
8,Castilla-La Mancha,19,Guadalajara,19090,Cobeta
8,Castilla-La Mancha,19,Guadalajara,19298,Valdearenas
8,Castilla-La Mancha,19,Guadalajara,19332,La Yunta
16,País Vasco,20,Gipuzkoa,20007,Altzo
16,País Vasco,20,Gipuzkoa,20010,Anoeta
16,País Vasco,20,Gipuzkoa,20022,Berastegi
16,País Vasco,20,Gipuzkoa,20039,Getaria
16,País Vasco,20,Gipuzkoa,20050,Leaburu
16,País Vasco,20,Gipuzkoa,20072,Urnieta
16,País Vasco,20,Gipuzkoa,20081,Zumaia
16,País Vasco,20,Gipuzkoa,20905,Orendain
1,Andalucía,21,Huelva,21047,Manzanilla
1,Andalucía,21,Huelva,21064,San Juan del Puerto
2,Aragón,22,Huesca,22085,Castelflorite
2,Aragón,22,Huesca,22170,Panticosa
2,Aragón,22,Huesca,22207,San Juan de Plan
2,Aragón,22,Huesca,22245,Velilla de Cinca
2,Aragón,22,Huesca,22251,Villanueva de Sigena
1,Andalucía,23,Jaén,23018,Cambil
1,Andalucía,23,Jaén,23031,Escañuela
1,Andalucía,23,Jaén,23066,Peal de Becerro
1,Andalucía,23,Jaén,23902,Bedmar y Garcíez
7,Castilla y León,24,León,24098,Matallana de Torío
7,Castilla y León,24,León,24112,Peranzanes
7,Castilla y León,24,León,24124,Quintana del Marco
7,Castilla y León,24,León,24184,Valdesamario
9,Cataluña,25,Lleida,25076,El Cogul
9,Cataluña,25,Lleida,25111,Guixers
9,Cataluña,25,Lleida,25140,Montferrer i Castellbò
9,Cataluña,25,Lleida,25157,Ossó de Sió
9,Cataluña,25,Lleida,25167,Pinós
9,Cataluña,25,Lleida,25171,La Pobla de Segur
9,Cataluña,25,Lleida,25179,Prullans
9,Cataluña,25,Lleida,25201,Sarroca de Bellera
9,Cataluña,25,Lleida,25224,Els Torms
9,Cataluña,25,Lleida,25902,Sant Martí de Riucorb
17,La Rioja,26,La Rioja,26013,Anguciana
17,La Rioja,26,La Rioja,26049,Cihuri
17,La Rioja,26,La Rioja,26071,Haro
17,La Rioja,26,La Rioja,26101,Muro en Cameros
17,La Rioja,26,La Rioja,26106,Nestares
17,La Rioja,26,La Rioja,26146,Soto en Cameros
17,La Rioja,26,La Rioja,26163,Ventosa
17,La Rioja,26,La Rioja,26169,Villanueva de Cameros
12,Galicia,27,Lugo,27009,Carballedo
12,Galicia,27,Lugo,27029,Meira
12,Galicia,27,Lugo,27030,Mondoñedo
12,Galicia,27,Lugo,27033,Muras
12,Galicia,27,Lugo,27054,Riotorto
13,Comunidad de Madrid,28,Madrid,28110,Perales de Tajuña
13,Comunidad de Madrid,28,Madrid,28180,Villarejo de Salvanés
1,Andalucía,29,Málaga,29030,El Borge
1,Andalucía,29,Málaga,29045,Cómpeta
1,Andalucía,29,Málaga,29091,Torrox
14,Región de Murcia,30,Murcia,30043,Yecla
14,Región de Murcia,30,Murcia,30902,Los Alcázares
15,Comunidad Foral de Navarra,31,Navarra,31020,Araitz
15,Comunidad Foral de Navarra,31,Navarra,31032,Arguedas
15,Comunidad Foral de Navarra,31,Navarra,31046,Barbarin
15,Comunidad Foral de Navarra,31,Navarra,31135,Javier
15,Comunidad Foral de Navarra,31,Navarra,31142,Larraga
15,Comunidad Foral de Navarra,31,Navarra,31160,Luquin
15,Comunidad Foral de Navarra,31,Navarra,31217,San Martín de Unx
15,Comunidad Foral de Navarra,31,Navarra,31219,Sansol
15,Comunidad Foral de Navarra,31,Navarra,31222,Sarriés
15,Comunidad Foral de Navarra,31,Navarra,31227,Tafalla
15,Comunidad Foral de Navarra,31,Navarra,31251,Viana
15,Comunidad Foral de Navarra,31,Navarra,31906,Orkoien
12,Galicia,32,Ourense,32024,Celanova
12,Galicia,32,Ourense,32045,Maside
12,Galicia,32,Ourense,32047,A Merca
12,Galicia,32,Ourense,32051,Muíños
12,Galicia,32,Ourense,32090,Vilar de Santos
3,Principado de Asturias,33,Asturias,33013,Caravia
3,Principado de Asturias,33,Asturias,33063,San Tirso de Abres
3,Principado de Asturias,33,Asturias,33064,Santo Adriano
3,Principado de Asturias,33,Asturias,33073,Tineo
7,Castilla y León,34,Palencia,34001,Abarca de Campos
7,Castilla y León,34,Palencia,34031,Belmonte de Campos
7,Castilla y León,34,Palencia,34104,Melgar de Yuso
7,Castilla y León,34,Palencia,34114,Olmos de Ojeda
7,Castilla y León,34,Palencia,34151,Respenda de la Peña
7,Castilla y León,34,Palencia,34205,Villaconancio
5,Canarias,35,Las Palmas,35001,Agaete
7,Castilla y León,37,Salamanca,37022,Aldeaseca de la Frontera
7,Castilla y León,37,Salamanca,37129,Florida de Liébana
7,Castilla y León,37,Salamanca,37142,Galindo y Perahuy
7,Castilla y León,37,Salamanca,37165,Iruelos
7,Castilla y León,37,Salamanca,37270,Robliza de Cojos
7,Castilla y León,37,Salamanca,37282,Sanchotello
7,Castilla y León,37,Salamanca,37311,Sobradillo
7,Castilla y León,37,Salamanca,37324,Tordillos
7,Castilla y León,37,Salamanca,37347,La Vellés
7,Castilla y León,37,Salamanca,37353,Villalba de los Llanos
7,Castilla y León,37,Salamanca,37380,Zarapicos
6,Cantabria,39,Cantabria,39050,Pesaguero
6,Cantabria,39,Cantabria,39063,Rionansa
6,Cantabria,39,Cantabria,39078,Santiurde de Toranzo
6,Cantabria,39,Cantabria,39083,Soba
6,Cantabria,39,Cantabria,39096,Vega de Liébana
7,Castilla y León,40,Segovia,40010,Aldeanueva del Codonal
7,Castilla y León,40,Segovia,40030,Bernardos
7,Castilla y León,40,Segovia,40040,Cantalejo
7,Castilla y León,40,Segovia,40134,Mozoncillo
7,Castilla y León,40,Segovia,40179,Sanchonuño
7,Castilla y León,40,Segovia,40195,Sepúlveda
7,Castilla y León,40,Segovia,40198,Sotillo
7,Castilla y León,40,Segovia,40225,Villacastín
1,Andalucía,41,Sevilla,41011,Arahal
1,Andalucía,41,Sevilla,41014,Badolatosa
1,Andalucía,41,Sevilla,41025,Carrión de los Céspedes
7,Castilla y León,42,Soria,42007,Alcubilla de Avellaneda
7,Castilla y León,42,Soria,42071,Cubo de la Solana
7,Castilla y León,42,Soria,42080,Espeja de San Marcelino
7,Castilla y León,42,Soria,42125,Muriel Viejo
7,Castilla y León,42,Soria,42155,Retortillo de Soria
7,Castilla y León,42,Soria,42200,Velamazán
9,Cataluña,43,Tarragona,43028,La Bisbal del Penedès
9,Cataluña,43,Tarragona,43055,Falset
2,Aragón,44,Teruel,44045,Bronchales
2,Aragón,44,Teruel,44059,Cantavieja
2,Aragón,44,Teruel,44175,Orrios
2,Aragón,44,Teruel,44206,San Agustín
2,Aragón,44,Teruel,44239,Valacloche
2,Aragón,44,Teruel,44256,Villanueva del Rebollar de la Sierra
8,Castilla-La Mancha,45,Toledo,45011,Almendral de la Cañada
8,Castilla-La Mancha,45,Toledo,45051,Cobeja
8,Castilla-La Mancha,45,Toledo,45061,Escalona
8,Castilla-La Mancha,45,Toledo,45076,Hormigos
8,Castilla-La Mancha,45,Toledo,45199,El Viso de San Juan
10,Comunitat Valenciana,46,València,46019,l'Alcúdia
10,Comunitat Valenciana,46,València,46021,Aldaia
10,Comunitat Valenciana,46,València,46052,Benavites
10,Comunitat Valenciana,46,València,46053,Beneixida
10,Comunitat Valenciana,46,València,46055,Beniarjó
10,Comunitat Valenciana,46,València,46056,Beniatjar
10,Comunitat Valenciana,46,València,46086,Carrícola
10,Comunitat Valenciana,46,València,46138,Guadasséquies
10,Comunitat Valenciana,46,València,46146,Xeresa
10,Comunitat Valenciana,46,València,46150,Llutxent
10,Comunitat Valenciana,46,València,46154,Llanera de Ranes
10,Comunitat Valenciana,46,València,46214,Riba-roja de Túria
10,Comunitat Valenciana,46,València,46233,Sollana
10,Comunitat Valenciana,46,València,46256,Vilamarxant
7,Castilla y León,47,Valladolid,47022,Bocos de Duero
7,Castilla y León,47,Valladolid,47105,Olmos de Esgueva
7,Castilla y León,47,Valladolid,47109,Palazuelo de Vedija
7,Castilla y León,47,Valladolid,47151,San Salvador
7,Castilla y León,47,Valladolid,47157,Sardón de Duero
7,Castilla y León,47,Valladolid,47159,Serrada
7,Castilla y León,47,Valladolid,47180,Valdearcos de la Vega
16,País Vasco,48,Bizkaia,48014,Barrika
16,País Vasco,48,Bizkaia,48035,Fruiz
16,País Vasco,48,Bizkaia,48042,Gordexola
16,País Vasco,48,Bizkaia,48078,Portugalete
16,País Vasco,48,Bizkaia,48094,Igorre
16,País Vasco,48,Bizkaia,48904,Sondika
7,Castilla y León,49,Zamora,49012,Argañín
7,Castilla y León,49,Zamora,49109,Manganeses de la Polvorosa
7,Castilla y León,49,Zamora,49122,Monfarracinos
7,Castilla y León,49,Zamora,49126,Moraleja de Sayago
7,Castilla y León,49,Zamora,49159,Pobladura del Valle
7,Castilla y León,49,Zamora,49244,Villageriz
7,Castilla y León,49,Zamora,49265,Villardiegua de la Ribera
2,Aragón,50,Zaragoza,50003,Agón
2,Aragón,50,Zaragoza,50041,Bagüés
2,Aragón,50,Zaragoza,50063,El Buste
2,Aragón,50,Zaragoza,50147,Luceni
2,Aragón,50,Zaragoza,50156,Maleján
2,Aragón,50,Zaragoza,50205,Las Pedrosas
2,Aragón,50,Zaragoza,50903,Villamayor de Gállego
7,Castilla y León,9,Burgos,53024,Comunidad de Covarrubias
6,Cantabria,39,Cantabria,53072,Comunidad de Campoo y Cabuérniga
15,Comunidad Foral de Navarra,31,Navarra,53081,Sierra de Lokiz
16,País Vasco,1,Araba,1016,Bernedo
8,Castilla-La Mancha,2,Albacete,2069,La Roda
10,Comunitat Valenciana,3,Alacant,3079,Ibi
10,Comunitat Valenciana,3,Alacant,3116,Salinas
1,Andalucía,4,Almería,4010,Alhabia
1,Andalucía,4,Almería,4023,Beires
1,Andalucía,4,Almería,4056,Laroya
1,Andalucía,4,Almería,4099,Vélez-Rubio
1,Andalucía,4,Almería,4901,Las Tres Villas
7,Castilla y León,5,Ávila,5024,Becedas
7,Castilla y León,5,Ávila,5040,Bularros
7,Castilla y León,5,Ávila,5043,Cabezas del Pozo
7,Castilla y León,5,Ávila,5080,Gallegos de Sobrinos
7,Castilla y León,5,Ávila,5093,Herradón de Pinares
7,Castilla y León,5,Ávila,5132,Mombeltrán
7,Castilla y León,5,Ávila,5157,Navalacruz
7,Castilla y León,5,Ávila,5168,Las Navas del Marqués
7,Castilla y León,5,Ávila,5182,Pedro Bernardo
7,Castilla y León,5,Ávila,5195,Riofrío
7,Castilla y León,5,Ávila,5209,San García de Ingelmos
7,Castilla y León,5,Ávila,5252,Valdecasa
7,Castilla y León,5,Ávila,5258,Villanueva de Gómez
11,Extremadura,6,Badajoz,6003,Ahillones
11,Extremadura,6,Badajoz,6096,Orellana de la Sierra
11,Extremadura,6,Badajoz,6150,Villagarcía de la Torre
11,Extremadura,6,Badajoz,6161,Zarza-Capilla
4,Illes Balears,7,Illes Balears,7025,Fornalutx
4,Illes Balears,7,Illes Balears,7028,Lloret de Vistalegre
9,Cataluña,8,Barcelona,8001,Abrera
9,Cataluña,8,Barcelona,8052,Castellar de n'Hug
16,País Vasco,1,Araba,1009,Asparrena
16,País Vasco,1,Araba,1051,Agurain
16,País Vasco,1,Araba,1059,Vitoria-Gasteiz
8,Castilla-La Mancha,2,Albacete,2056,Ontur
8,Castilla-La Mancha,2,Albacete,2058,Paterna del Madera
8,Castilla-La Mancha,2,Albacete,2080,Villapalacios
10,Comunitat Valenciana,3,Alacant,3015,Almoradí
10,Comunitat Valenciana,3,Alacant,3030,Benidoleig
10,Comunitat Valenciana,3,Alacant,3043,Biar
10,Comunitat Valenciana,3,Alacant,3095,Ondara
10,Comunitat Valenciana,3,Alacant,3097,Orba
10,Comunitat Valenciana,3,Alacant,3903,Los Montesinos
1,Andalucía,4,Almería,4060,Lucainena de las Torres
1,Andalucía,4,Almería,4075,Pulpí
7,Castilla y León,5,Ávila,5085,Gil García
7,Castilla y León,5,Ávila,5090,Gutierre-Muñoz
7,Castilla y León,5,Ávila,5095,Higuera de las Dueñas
11,Extremadura,6,Badajoz,6071,La Lapa
11,Extremadura,6,Badajoz,6074,Llerena
11,Extremadura,6,Badajoz,6075,Magacela
11,Extremadura,6,Badajoz,6098,Palomas
11,Extremadura,6,Badajoz,6110,Reina
11,Extremadura,6,Badajoz,6118,Sancti-Spíritus
11,Extremadura,6,Badajoz,6162,La Zarza
9,Cataluña,8,Barcelona,8011,Avià
9,Cataluña,8,Barcelona,8025,El Bruc
9,Cataluña,8,Barcelona,8053,Castellbell i el Vilar
9,Cataluña,8,Barcelona,8060,Castellfollit de Riubregós
7,Castilla y León,5,Ávila,5144,Narrillos del Álamo
7,Castilla y León,5,Ávila,5166,Navarredondilla
7,Castilla y León,5,Ávila,5229,Santo Domingo de las Posadas
11,Extremadura,6,Badajoz,6018,Benquerencia de la Serena
11,Extremadura,6,Badajoz,6027,Calzadilla de los Barros
11,Extremadura,6,Badajoz,6061,La Haba
11,Extremadura,6,Badajoz,6068,Hinojosa del Valle
9,Cataluña,8,Barcelona,8076,Esparreguera
9,Cataluña,8,Barcelona,8117,Les Masies de Voltregà
9,Cataluña,8,Barcelona,8163,Pineda de Mar
